elevation (ft),volume (mg),fraction full
523.72,364500.0,0.8842
523.71,364425.0,0.884
523.71,364425.0,0.884
523.73,364575.0,0.8844
523.73,364575.0,0.8844
523.75,364725.0,0.8847
523.74,364650.0,0.8846
523.73,364575.0,0.8844
523.72,364500.0,0.8842
523.73,364575.0,0.8844
523.72,364500.0,0.8842
523.73,364575.0,0.8844
523.78,364950.0,0.8853
523.8,365100.0,0.8856
523.8,365100.0,0.8856
523.77,364875.0,0.8851
523.77,364875.0,0.8851
523.74,364650.0,0.8846
523.72,364500.0,0.8842
523.72,364500.0,0.8842
523.67,364125.0,0.8833
523.66,364050.0,0.8831
523.64,363900.0,0.8827
523.63,363825.0,0.8826
523.61,363675.0,0.8822
523.6,363600.0,0.882
523.59,363525.0,0.8818
523.67,364125.0,0.8833
523.67,364125.0,0.8833
523.66,364050.0,0.8831
523.65,363975.0,0.8829
523.63,363825.0,0.8826
523.6,363600.0,0.882
523.6,363600.0,0.882
523.6,363600.0,0.882
523.61,363675.0,0.8822
523.61,363675.0,0.8822
523.67,364125.0,0.8833
523.77,364875.0,0.8851
523.82,365250.0,0.886
523.84,365400.0,0.8864
523.85,365475.0,0.8866
523.88,365700.0,0.8871
523.9,365850.0,0.8875
523.92,366000.0,0.8878
523.94,366150.0,0.8882
523.93,366075.0,0.888
523.9,365850.0,0.8875
523.88,365700.0,0.8871
523.84,365400.0,0.8864
523.81,365175.0,0.8858
523.81,365175.0,0.8858
523.8,365100.0,0.8856
523.72,364500.0,0.8842
523.72,364500.0,0.8842
523.7,364350.0,0.8838
523.69,364275.0,0.8836
523.69,364275.0,0.8836
523.68,364200.0,0.8835
523.68,364200.0,0.8835
523.66,364050.0,0.8831
523.65,363975.0,0.8829
523.66,364050.0,0.8831
523.69,364275.0,0.8836
523.67,364125.0,0.8833
523.66,364050.0,0.8831
523.65,363975.0,0.8829
523.66,364050.0,0.8831
523.75,364725.0,0.8847
523.72,364500.0,0.8842
523.72,364500.0,0.8842
523.72,364500.0,0.8842
523.72,364500.0,0.8842
523.72,364500.0,0.8842
523.75,364725.0,0.8847
523.79,365025.0,0.8855
523.76,364800.0,0.8849
523.81,365175.0,0.8858
523.82,365250.0,0.886
523.83,365325.0,0.8862
523.84,365400.0,0.8864
523.85,365475.0,0.8866
523.86,365550.0,0.8867
523.89,365775.0,0.8873
523.91,365925.0,0.8877
523.91,365925.0,0.8877
523.92,366000.0,0.8878
523.92,366000.0,0.8878
523.93,366075.0,0.888
524.03,366825.0,0.8898
524.05,366975.0,0.8902
524.06,367050.0,0.8904
524.08,367200.0,0.8907
524.09,367275.0,0.8909
524.11,367425.0,0.8913
524.15,367725.0,0.892
524.15,367725.0,0.892
524.17,367875.0,0.8924
524.17,367875.0,0.8924
524.17,367875.0,0.8924
524.18,367950.0,0.8926
524.18,367950.0,0.8926
524.19,368025.0,0.8927
524.19,368025.0,0.8927
524.2,368100.0,0.8929
524.21,368175.0,0.8931
524.22,368250.0,0.8933
524.24,368400.0,0.8937
524.26,368550.0,0.894
524.27,368625.0,0.8942
524.26,368550.0,0.894
524.26,368550.0,0.894
524.34,369150.0,0.8955
524.41,369675.0,0.8967
524.46,370050.0,0.8977
524.48,370200.0,0.898
524.56,370800.0,0.8995
524.58,370950.0,0.8998
524.62,371250.0,0.9006
524.63,371325.0,0.9007
524.63,371325.0,0.9007
524.72,372000.0,0.9024
525.26,376050.0,0.9122
525.65,378975.0,0.9193
525.89,380775.0,0.9237
526.04,381900.0,0.9264
526.16,382800.0,0.9286
526.4,384600.0,0.933
526.52,385500.0,0.9351
526.61,386175.0,0.9368
526.71,386925.0,0.9386
526.83,387825.0,0.9408
527.02,389252.0,0.9442
527.11,389936.0,0.9459
527.25,391000.0,0.9485
527.34,391684.0,0.9501
527.41,392216.0,0.9514
527.51,392976.0,0.9533
527.56,393356.0,0.9542
527.6,393660.0,0.9549
527.63,393888.0,0.9555
527.66,394116.0,0.956
527.69,394344.0,0.9566
527.7,394420.0,0.9568
527.71,394496.0,0.957
527.74,394724.0,0.9575
527.77,394952.0,0.9581
527.82,395332.0,0.959
527.87,395712.0,0.9599
527.9,395940.0,0.9605
527.93,396168.0,0.961
528.03,396931.0,0.9629
528.09,397393.0,0.964
528.15,397855.0,0.9651
528.18,398086.0,0.9657
528.21,398317.0,0.9662
528.23,398471.0,0.9666
528.23,398471.0,0.9666
528.29,398933.0,0.9677
528.34,399318.0,0.9687
528.43,400011.0,0.9703
528.49,400473.0,0.9715
528.51,400627.0,0.9718
528.66,401782.0,0.9746
528.77,402629.0,0.9767
528.85,403245.0,0.9782
528.92,403784.0,0.9795
528.95,404015.0,0.98
528.97,404169.0,0.9804
529.01,404478.0,0.9812
529.11,405262.0,0.9831
529.16,405654.0,0.984
529.21,406046.0,0.985
529.24,406282.0,0.9855
529.26,406438.0,0.9859
529.37,407301.0,0.988
529.4,407536.0,0.9886
529.42,407693.0,0.989
529.42,407693.0,0.989
529.43,407771.0,0.9892
529.44,407850.0,0.9893
529.5,408320.0,0.9905
529.5,408320.0,0.9905
529.51,408398.0,0.9907
529.53,408555.0,0.9911
529.54,408634.0,0.9913
529.53,408555.0,0.9911
529.53,408555.0,0.9911
529.52,408477.0,0.9909
529.51,408398.0,0.9907
529.51,408398.0,0.9907
529.51,408398.0,0.9907
529.64,409418.0,0.9932
529.7,409888.0,0.9943
529.8,410672.0,0.9962
529.87,411221.0,0.9975
529.94,411770.0,0.9989
529.97,412005.0,0.9994
529.99,412162.0,0.9998
529.97,412005.0,0.9994
529.97,412005.0,0.9994
530.03,412493.0,1.0006
530.03,412493.0,1.0006
530.01,412324.0,1.0002
529.98,412083.0,0.9996
529.93,411691.0,0.9987
529.9,411456.0,0.9981
529.87,411221.0,0.9975
529.8,410672.0,0.9962
529.9,411456.0,0.9981
529.85,411064.0,0.9971
529.8,410672.0,0.9962
529.75,410280.0,0.9952
529.72,410045.0,0.9947
529.66,409574.0,0.9935
529.61,409182.0,0.9926
529.58,408947.0,0.992
529.59,409026.0,0.9922
529.56,408790.0,0.9916
529.56,408790.0,0.9916
529.48,408163.0,0.9901
529.46,408006.0,0.9897
529.42,407693.0,0.989
529.4,407536.0,0.9886
529.36,407222.0,0.9878
529.35,407144.0,0.9876
529.32,406909.0,0.9871
529.27,406517.0,0.9861
529.22,406125.0,0.9852
529.17,405733.0,0.9842
529.27,406517.0,0.9861
529.31,406830.0,0.9869
529.3,406752.0,0.9867
529.29,406674.0,0.9865
529.28,406595.0,0.9863
529.25,406360.0,0.9857
529.25,406360.0,0.9857
529.22,406125.0,0.9852
529.18,405811.0,0.9844
529.15,405576.0,0.9838
529.1,405184.0,0.9829
529.07,404949.0,0.9823
529.04,404714.0,0.9817
529.01,404478.0,0.9812
528.97,404169.0,0.9804
528.95,404015.0,0.98
528.93,403861.0,0.9797
528.88,403476.0,0.9787
528.83,403091.0,0.9778
528.8,402860.0,0.9772
528.76,402552.0,0.9765
528.76,402552.0,0.9765
528.7,402090.0,0.9754
528.65,401705.0,0.9744
528.61,401397.0,0.9737
528.56,401012.0,0.9728
528.55,400935.0,0.9726
528.51,400627.0,0.9718
528.46,400242.0,0.9709
528.43,400011.0,0.9703
528.41,399857.0,0.97
528.35,399395.0,0.9688
528.3,399010.0,0.9679
528.27,398779.0,0.9673
528.23,398471.0,0.9666
528.19,398163.0,0.9659
528.13,397701.0,0.9647
528.09,397393.0,0.964
528.03,396931.0,0.9629
527.97,396472.0,0.9618
527.94,396244.0,0.9612
527.9,395940.0,0.9605
527.84,395484.0,0.9594
527.78,395028.0,0.9582
527.72,394572.0,0.9571
527.71,394496.0,0.957
527.68,394268.0,0.9564
527.62,393812.0,0.9553
527.64,393964.0,0.9557
527.59,393584.0,0.9547
527.51,392976.0,0.9533
527.46,392596.0,0.9523
527.41,392216.0,0.9514
527.4,392140.0,0.9512
527.46,392596.0,0.9523
527.41,392216.0,0.9514
527.36,391836.0,0.9505
527.33,391608.0,0.95
527.27,391152.0,0.9488
527.22,390772.0,0.9479
527.21,390696.0,0.9477
527.15,390240.0,0.9466
527.1,389860.0,0.9457
527.03,389328.0,0.9444
527.12,390012.0,0.9461
527.12,390012.0,0.9461
527.43,392368.0,0.9518
527.67,394192.0,0.9562
527.74,394724.0,0.9575
527.76,394876.0,0.9579
527.76,394876.0,0.9579
527.73,394648.0,0.9573
527.66,394116.0,0.956
527.62,393812.0,0.9553
527.59,393584.0,0.9547
527.66,394116.0,0.956
527.81,395256.0,0.9588
528.05,397085.0,0.9632
528.21,398317.0,0.9662
528.27,398779.0,0.9673
528.29,398933.0,0.9677
528.29,398933.0,0.9677
528.3,399010.0,0.9679
528.29,398933.0,0.9677
528.3,399010.0,0.9679
528.32,399164.0,0.9683
528.3,399010.0,0.9679
528.29,398933.0,0.9677
528.27,398779.0,0.9673
528.23,398471.0,0.9666
528.23,398471.0,0.9666
528.22,398394.0,0.9664
528.26,398702.0,0.9672
528.38,399626.0,0.9694
528.42,399934.0,0.9701
528.44,400088.0,0.9705
528.43,400011.0,0.9703
528.44,400088.0,0.9705
528.49,400473.0,0.9715
528.52,400704.0,0.972
528.58,401166.0,0.9731
528.59,401243.0,0.9733
528.58,401166.0,0.9731
528.63,401551.0,0.9741
528.65,401705.0,0.9744
528.64,401628.0,0.9743
528.62,401474.0,0.9739
528.61,401397.0,0.9737
528.6,401320.0,0.9735
528.59,401243.0,0.9733
528.59,401243.0,0.9733
528.56,401012.0,0.9728
528.58,401166.0,0.9731
528.59,401243.0,0.9733
528.68,401936.0,0.975
528.73,402321.0,0.9759
528.72,402244.0,0.9758
528.71,402167.0,0.9756
528.73,402321.0,0.9759
528.81,402937.0,0.9774
528.78,402706.0,0.9769
528.79,402783.0,0.9771
528.78,402706.0,0.9769
528.77,402629.0,0.9767
528.75,402475.0,0.9763
528.73,402321.0,0.9759
528.75,402475.0,0.9763
528.79,402783.0,0.9771
528.9,403630.0,0.9791
528.94,403938.0,0.9799
528.94,403938.0,0.9799
528.97,404169.0,0.9804
528.97,404169.0,0.9804
528.98,404246.0,0.9806
529.02,404557.0,0.9814
529.04,404714.0,0.9817
529.03,404635.0,0.9816
529.04,404714.0,0.9817
529.07,404949.0,0.9823
529.08,405027.0,0.9825
529.1,405184.0,0.9829
529.21,406046.0,0.985
529.21,406046.0,0.985
529.22,406125.0,0.9852
529.22,406125.0,0.9852
529.25,406360.0,0.9857
529.28,406595.0,0.9863
529.31,406830.0,0.9869
529.3,406752.0,0.9867
529.24,406282.0,0.9855
529.23,406203.0,0.9854
529.25,406360.0,0.9857
529.21,406046.0,0.985
529.38,407379.0,0.9882
529.42,407693.0,0.989
529.43,407771.0,0.9892
529.46,408006.0,0.9897
529.49,408242.0,0.9903
529.45,407928.0,0.9895
529.5,408320.0,0.9905
529.6,409104.0,0.9924
529.69,409810.0,0.9941
529.72,410045.0,0.9947
529.74,410202.0,0.9951
529.74,410202.0,0.9951
529.74,410202.0,0.9951
529.74,410202.0,0.9951
529.79,410594.0,0.996
530.09,412999.0,1.0018
530.2,413929.0,1.0041
530.24,414269.0,1.0049
530.25,414354.0,1.0051
530.25,414354.0,1.0051
530.25,414354.0,1.0051
530.24,414269.0,1.0049
530.2,413929.0,1.0041
530.21,414014.0,1.0043
530.22,414099.0,1.0045
530.21,414014.0,1.0043
530.16,413591.0,1.0033
530.16,413591.0,1.0033
530.13,413337.0,1.0027
530.16,413591.0,1.0033
530.26,414438.0,1.0053
530.25,414354.0,1.0051
530.23,414184.0,1.0047
530.23,414184.0,1.0047
530.17,413675.0,1.0035
530.26,414438.0,1.0053
530.25,414354.0,1.0051
530.23,414184.0,1.0047
530.23,414184.0,1.0047
530.2,413929.0,1.0041
530.21,414014.0,1.0043
530.21,414014.0,1.0043
530.17,413675.0,1.0035
530.14,413421.0,1.0029
530.11,413168.0,1.0023
530.12,413252.0,1.0025
530.1,413083.0,1.002
530.08,412914.0,1.0016
530.04,412577.0,1.0008
530.01,412324.0,1.0002
530.05,412662.0,1.001
530.03,412493.0,1.0006
529.99,412162.0,0.9998
529.95,411848.0,0.999
529.89,411378.0,0.9979
529.86,411142.0,0.9973
529.84,410986.0,0.997
529.8,410672.0,0.9962
529.76,410358.0,0.9954
529.72,410045.0,0.9947
529.69,409810.0,0.9941
529.62,409261.0,0.9928
529.61,409182.0,0.9926
529.6,409104.0,0.9924
529.62,409261.0,0.9928
529.66,409574.0,0.9935
529.69,409810.0,0.9941
529.69,409810.0,0.9941
529.7,409888.0,0.9943
529.68,409731.0,0.9939
529.68,409731.0,0.9939
529.68,409731.0,0.9939
529.68,409731.0,0.9939
529.66,409574.0,0.9935
529.66,409574.0,0.9935
529.63,409339.0,0.993
529.63,409339.0,0.993
529.61,409182.0,0.9926
529.57,408869.0,0.9918
529.55,408712.0,0.9914
529.52,408477.0,0.9909
529.47,408085.0,0.9899
529.42,407693.0,0.989
529.39,407458.0,0.9884
529.36,407222.0,0.9878
529.33,406987.0,0.9873
529.3,406752.0,0.9867
529.26,406438.0,0.9859
529.23,406203.0,0.9854
529.19,405890.0,0.9846
529.14,405498.0,0.9836
529.09,405106.0,0.9827
529.07,404949.0,0.9823
529.01,404478.0,0.9812
529.03,404635.0,0.9816
529.03,404635.0,0.9816
529.01,404478.0,0.9812
529.0,404400.0,0.981
528.96,404092.0,0.9802
529.01,404478.0,0.9812
528.97,404169.0,0.9804
528.97,404169.0,0.9804
528.93,403861.0,0.9797
528.9,403630.0,0.9791
528.86,403322.0,0.9784
528.78,402706.0,0.9769
528.75,402475.0,0.9763
528.77,402629.0,0.9767
528.76,402552.0,0.9765
528.73,402321.0,0.9759
528.73,402321.0,0.9759
528.73,402321.0,0.9759
528.73,402321.0,0.9759
528.72,402244.0,0.9758
528.69,402013.0,0.9752
528.71,402167.0,0.9756
528.67,401859.0,0.9748
528.67,401859.0,0.9748
528.65,401705.0,0.9744
528.64,401628.0,0.9743
528.62,401474.0,0.9739
528.61,401397.0,0.9737
528.6,401320.0,0.9735
528.58,401166.0,0.9731
528.54,400858.0,0.9724
528.53,400781.0,0.9722
528.47,400319.0,0.9711
528.46,400242.0,0.9709
528.4,399780.0,0.9698
528.37,399549.0,0.9692
528.36,399472.0,0.969
528.36,399472.0,0.969
528.34,399318.0,0.9687
528.3,399010.0,0.9679
528.27,398779.0,0.9673
528.24,398548.0,0.9668
528.22,398394.0,0.9664
528.2,398240.0,0.966
528.14,397778.0,0.9649
528.11,397547.0,0.9644
528.1,397470.0,0.9642
528.09,397393.0,0.964
528.05,397085.0,0.9632
528.02,396854.0,0.9627
527.99,396624.0,0.9621
527.98,396548.0,0.9619
527.96,396396.0,0.9616
527.95,396320.0,0.9614
527.92,396092.0,0.9608
527.88,395788.0,0.9601
527.88,395788.0,0.9601
527.91,396016.0,0.9606
528.09,397393.0,0.964
528.09,397393.0,0.964
528.13,397701.0,0.9647
528.13,397701.0,0.9647
528.16,397932.0,0.9653
528.14,397778.0,0.9649
528.12,397624.0,0.9645
528.1,397470.0,0.9642
528.1,397470.0,0.9642
528.13,397701.0,0.9647
528.13,397701.0,0.9647
528.14,397778.0,0.9649
528.14,397778.0,0.9649
528.14,397778.0,0.9649
528.13,397701.0,0.9647
528.13,397701.0,0.9647
528.17,398009.0,0.9655
528.25,398625.0,0.967
528.26,398702.0,0.9672
528.26,398702.0,0.9672
528.26,398702.0,0.9672
528.26,398702.0,0.9672
528.28,398856.0,0.9675
528.33,399241.0,0.9685
528.35,399395.0,0.9688
528.37,399549.0,0.9692
528.36,399472.0,0.969
528.34,399318.0,0.9687
528.33,399241.0,0.9685
528.31,399087.0,0.9681
528.27,398779.0,0.9673
528.25,398625.0,0.967
528.23,398471.0,0.9666
528.19,398163.0,0.9659
528.18,398086.0,0.9657
528.14,397778.0,0.9649
528.1,397470.0,0.9642
528.13,397701.0,0.9647
528.1,397470.0,0.9642
528.06,397162.0,0.9634
528.08,397316.0,0.9638
528.14,397778.0,0.9649
528.18,398086.0,0.9657
528.18,398086.0,0.9657
528.16,397932.0,0.9653
528.18,398086.0,0.9657
528.16,397932.0,0.9653
528.14,397778.0,0.9649
528.13,397701.0,0.9647
528.1,397470.0,0.9642
528.07,397239.0,0.9636
528.09,397393.0,0.964
528.12,397624.0,0.9645
528.1,397470.0,0.9642
528.06,397162.0,0.9634
528.03,396931.0,0.9629
527.99,396624.0,0.9621
527.95,396320.0,0.9614
527.91,396016.0,0.9606
527.86,395636.0,0.9597
527.84,395484.0,0.9594
527.79,395104.0,0.9584
527.76,394876.0,0.9579
527.71,394496.0,0.957
527.71,394496.0,0.957
527.63,393888.0,0.9555
527.59,393584.0,0.9547
527.53,393128.0,0.9536
527.47,392672.0,0.9525
527.36,391836.0,0.9505
527.31,391456.0,0.9496
527.26,391076.0,0.9487
527.21,390696.0,0.9477
527.18,390468.0,0.9472
527.12,390012.0,0.9461
527.07,389632.0,0.9452
527.02,389252.0,0.9442
526.96,388800.0,0.9431
526.91,388425.0,0.9422
526.86,388050.0,0.9413
526.79,387525.0,0.94
526.73,387075.0,0.939
526.65,386475.0,0.9375
526.59,386025.0,0.9364
526.55,385725.0,0.9357
526.49,385275.0,0.9346
526.44,384900.0,0.9337
526.39,384525.0,0.9328
526.32,384000.0,0.9315
526.24,383400.0,0.93
526.17,382875.0,0.9288
526.12,382500.0,0.9279
526.11,382425.0,0.9277
526.07,382125.0,0.9269
525.99,381525.0,0.9255
525.96,381300.0,0.9249
525.95,381225.0,0.9248
525.96,381300.0,0.9249
525.9,380850.0,0.9239
525.87,380625.0,0.9233
525.81,380175.0,0.9222
525.78,379950.0,0.9217
525.72,379500.0,0.9206
525.7,379350.0,0.9202
525.65,378975.0,0.9193
525.68,379200.0,0.9199
525.62,378750.0,0.9188
525.58,378450.0,0.918
525.53,378075.0,0.9171
525.48,377700.0,0.9162
525.55,378225.0,0.9175
525.55,378225.0,0.9175
525.53,378075.0,0.9171
525.49,377775.0,0.9164
525.53,378075.0,0.9171
525.55,378225.0,0.9175
525.5,377850.0,0.9166
525.47,377625.0,0.916
525.43,377325.0,0.9153
525.38,376950.0,0.9144
525.34,376650.0,0.9137
525.3,376350.0,0.9129
525.25,375975.0,0.912
525.21,375675.0,0.9113
525.17,375375.0,0.9106
525.13,375075.0,0.9098
525.1,374850.0,0.9093
525.07,374625.0,0.9088
525.06,374550.0,0.9086
525.0,374100.0,0.9075
524.93,373575.0,0.9062
524.89,373275.0,0.9055
524.83,372825.0,0.9044
524.78,372450.0,0.9035
524.73,372075.0,0.9026
524.81,372675.0,0.904
524.83,372825.0,0.9044
524.8,372600.0,0.9038
524.75,372225.0,0.9029
524.78,372450.0,0.9035
524.75,372225.0,0.9029
524.7,371850.0,0.902
524.65,371475.0,0.9011
524.6,371100.0,0.9002
524.55,370725.0,0.8993
524.51,370425.0,0.8986
524.44,369900.0,0.8973
524.4,369600.0,0.8966
524.34,369150.0,0.8955
524.37,369375.0,0.896
524.33,369075.0,0.8953
524.29,368775.0,0.8946
524.24,368400.0,0.8937
524.25,368475.0,0.8938
524.22,368250.0,0.8933
524.15,367725.0,0.892
524.1,367350.0,0.8911
524.06,367050.0,0.8904
524.02,366750.0,0.8897
524.09,367275.0,0.8909
524.04,366900.0,0.89
523.97,366375.0,0.8887
523.95,366225.0,0.8884
523.94,366150.0,0.8882
523.9,365850.0,0.8875
523.86,365550.0,0.8867
523.81,365175.0,0.8858
523.78,364950.0,0.8853
523.75,364725.0,0.8847
523.72,364500.0,0.8842
523.68,364200.0,0.8835
523.62,363750.0,0.8824
523.58,363450.0,0.8816
523.51,362925.0,0.8804
523.5,362850.0,0.8802
523.5,362850.0,0.8802
523.53,363075.0,0.8807
523.5,362850.0,0.8802
523.51,362925.0,0.8804
523.51,362925.0,0.8804
523.57,363375.0,0.8815
523.57,363375.0,0.8815
523.56,363300.0,0.8813
523.56,363300.0,0.8813
523.56,363300.0,0.8813
523.54,363150.0,0.8809
523.53,363075.0,0.8807
523.54,363150.0,0.8809
523.55,363225.0,0.8811
523.57,363375.0,0.8815
523.66,364050.0,0.8831
523.69,364275.0,0.8836
523.7,364350.0,0.8838
523.67,364125.0,0.8833
523.63,363825.0,0.8826
523.58,363450.0,0.8816
523.55,363225.0,0.8811
523.48,362700.0,0.8798
523.46,362550.0,0.8795
523.45,362475.0,0.8793
523.34,361650.0,0.8773
523.28,361200.0,0.8762
523.22,360750.0,0.8751
523.18,360450.0,0.8744
523.17,360375.0,0.8742
523.17,360375.0,0.8742
523.14,360150.0,0.8736
523.14,360150.0,0.8736
523.12,360000.0,0.8733
523.11,359925.0,0.8731
523.11,359925.0,0.8731
523.09,359775.0,0.8727
523.1,359850.0,0.8729
523.09,359775.0,0.8727
523.09,359775.0,0.8727
523.07,359625.0,0.8724
523.05,359475.0,0.872
523.03,359325.0,0.8716
523.0,359100.0,0.8711
522.99,359025.0,0.8709
522.92,358500.0,0.8696
522.9,358350.0,0.8693
522.84,357900.0,0.8682
522.79,357525.0,0.8673
522.76,357300.0,0.8667
522.74,357150.0,0.8664
522.72,357000.0,0.866
522.67,356625.0,0.8651
522.61,356175.0,0.864
522.6,356100.0,0.8638
522.58,355950.0,0.8635
522.58,355950.0,0.8635
522.59,356025.0,0.8636
522.58,355950.0,0.8635
522.6,356100.0,0.8638
522.57,355875.0,0.8633
522.59,356025.0,0.8636
522.6,356100.0,0.8638
522.63,356325.0,0.8644
522.68,356700.0,0.8653
522.69,356775.0,0.8655
522.69,356775.0,0.8655
522.75,357225.0,0.8665
522.78,357450.0,0.8671
522.79,357525.0,0.8673
522.81,357675.0,0.8676
522.83,357825.0,0.868
522.85,357975.0,0.8684
522.92,358500.0,0.8696
522.91,358425.0,0.8695
522.94,358650.0,0.87
522.96,358800.0,0.8704
522.94,358650.0,0.87
522.92,358500.0,0.8696
522.87,358125.0,0.8687
522.85,357975.0,0.8684
522.83,357825.0,0.868
522.82,357750.0,0.8678
522.78,357450.0,0.8671
522.74,357150.0,0.8664
522.69,356775.0,0.8655
522.69,356775.0,0.8655
522.64,356400.0,0.8645
522.62,356250.0,0.8642
522.64,356400.0,0.8645
522.64,356400.0,0.8645
522.67,356625.0,0.8651
522.69,356775.0,0.8655
522.73,357075.0,0.8662
522.75,357225.0,0.8665
522.78,357450.0,0.8671
522.74,357150.0,0.8664
522.77,357375.0,0.8669
522.78,357450.0,0.8671
522.8,357600.0,0.8675
522.78,357450.0,0.8671
522.79,357525.0,0.8673
522.79,357525.0,0.8673
522.75,357225.0,0.8665
522.7,356850.0,0.8656
522.68,356700.0,0.8653
522.66,356550.0,0.8649
522.64,356400.0,0.8645
522.76,357300.0,0.8667
522.78,357450.0,0.8671
522.84,357900.0,0.8682
522.88,358200.0,0.8689
522.89,358275.0,0.8691
522.9,358350.0,0.8693
522.92,358500.0,0.8696
522.93,358575.0,0.8698
522.93,358575.0,0.8698
523.08,359700.0,0.8725
523.09,359775.0,0.8727
523.09,359775.0,0.8727
523.13,360075.0,0.8735
523.14,360150.0,0.8736
523.15,360225.0,0.8738
523.15,360225.0,0.8738
523.18,360450.0,0.8744
523.19,360525.0,0.8746
523.19,360525.0,0.8746
523.2,360600.0,0.8747
523.22,360750.0,0.8751
523.24,360900.0,0.8755
523.24,360900.0,0.8755
523.25,360975.0,0.8756
523.28,361200.0,0.8762
523.3,361350.0,0.8766
523.32,361500.0,0.8769
523.37,361875.0,0.8778
523.42,362250.0,0.8787
523.46,362550.0,0.8795
523.51,362925.0,0.8804
523.55,363225.0,0.8811
523.58,363450.0,0.8816
523.59,363525.0,0.8818
523.63,363825.0,0.8826
523.65,363975.0,0.8829
523.72,364500.0,0.8842
523.73,364575.0,0.8844
523.74,364650.0,0.8846
523.74,364650.0,0.8846
523.78,364950.0,0.8853
523.93,366075.0,0.888
524.03,366825.0,0.8898
524.07,367125.0,0.8906
524.17,367875.0,0.8924
524.22,368250.0,0.8933
524.26,368550.0,0.894
524.37,369375.0,0.896
524.43,369825.0,0.8971
524.47,370125.0,0.8978
524.51,370425.0,0.8986
524.53,370575.0,0.8989
524.55,370725.0,0.8993
524.58,370950.0,0.8998
524.59,371025.0,0.9
524.6,371100.0,0.9002
524.64,371400.0,0.9009
524.62,371250.0,0.9006
524.67,371625.0,0.9015
524.7,371850.0,0.902
524.75,372225.0,0.9029
524.81,372675.0,0.904
524.86,373050.0,0.9049
524.91,373425.0,0.9058
524.94,373650.0,0.9064
524.98,373950.0,0.9071
524.96,373800.0,0.9068
525.0,374100.0,0.9075
525.01,374175.0,0.9077
525.05,374475.0,0.9084
525.1,374850.0,0.9093
525.13,375075.0,0.9098
525.2,375600.0,0.9111
525.23,375825.0,0.9117
525.24,375900.0,0.9118
525.24,375900.0,0.9118
525.29,376275.0,0.9128
525.31,376425.0,0.9131
525.3,376350.0,0.9129
525.4,377100.0,0.9148
525.43,377325.0,0.9153
525.44,377400.0,0.9155
525.47,377625.0,0.916
525.47,377625.0,0.916
525.49,377775.0,0.9164
525.51,377925.0,0.9168
525.51,377925.0,0.9168
525.51,377925.0,0.9168
525.51,377925.0,0.9168
525.53,378075.0,0.9171
525.5,377850.0,0.9166
525.47,377625.0,0.916
525.44,377400.0,0.9155
525.39,377025.0,0.9146
525.34,376650.0,0.9137
525.31,376425.0,0.9131
525.27,376125.0,0.9124
525.25,375975.0,0.912
525.23,375825.0,0.9117
525.25,375975.0,0.912
525.25,375975.0,0.912
525.3,376350.0,0.9129
525.28,376200.0,0.9126
525.28,376200.0,0.9126
525.27,376125.0,0.9124
525.27,376125.0,0.9124
525.29,376275.0,0.9128
525.21,375675.0,0.9113
525.17,375375.0,0.9106
525.16,375300.0,0.9104
525.14,375150.0,0.91
525.16,375300.0,0.9104
525.18,375450.0,0.9108
525.44,377400.0,0.9155
525.61,378675.0,0.9186
525.68,379200.0,0.9199
525.71,379425.0,0.9204
525.74,379650.0,0.9209
525.78,379950.0,0.9217
525.85,380475.0,0.9229
525.88,380700.0,0.9235
525.91,380925.0,0.924
525.92,381000.0,0.9242
525.99,381525.0,0.9255
526.02,381750.0,0.926
526.02,381750.0,0.926
526.02,381750.0,0.926
526.03,381825.0,0.9262
526.31,383925.0,0.9313
526.39,384525.0,0.9328
526.44,384900.0,0.9337
526.66,386550.0,0.9377
526.8,387600.0,0.9402
526.9,388350.0,0.942
527.19,390544.0,0.9474
527.32,391532.0,0.9498
527.38,391988.0,0.9509
527.42,392292.0,0.9516
527.49,392824.0,0.9529
527.55,393280.0,0.954
527.56,393356.0,0.9542
527.57,393432.0,0.9544
527.58,393508.0,0.9546
527.59,393584.0,0.9547
527.61,393736.0,0.9551
527.68,394268.0,0.9564
527.69,394344.0,0.9566
527.69,394344.0,0.9566
527.75,394800.0,0.9577
527.92,396092.0,0.9608
527.95,396320.0,0.9614
527.97,396472.0,0.9618
528.09,397393.0,0.964
528.12,397624.0,0.9645
528.14,397778.0,0.9649
528.13,397701.0,0.9647
528.12,397624.0,0.9645
528.1,397470.0,0.9642
528.13,397701.0,0.9647
528.15,397855.0,0.9651
528.11,397547.0,0.9644
528.1,397470.0,0.9642
528.08,397316.0,0.9638
528.02,396854.0,0.9627
527.98,396548.0,0.9619
527.95,396320.0,0.9614
527.92,396092.0,0.9608
527.87,395712.0,0.9599
527.82,395332.0,0.959
527.78,395028.0,0.9582
527.72,394572.0,0.9571
527.68,394268.0,0.9564
527.63,393888.0,0.9555
527.61,393736.0,0.9551
527.68,394268.0,0.9564
527.65,394040.0,0.9559
527.6,393660.0,0.9549
527.53,393128.0,0.9536
527.5,392900.0,0.9531
527.45,392520.0,0.9522
527.41,392216.0,0.9514
527.36,391836.0,0.9505
527.27,391152.0,0.9488
527.3,391380.0,0.9494
527.25,391000.0,0.9485
527.21,390696.0,0.9477
527.18,390468.0,0.9472
527.14,390164.0,0.9464
